Route ID:,Route Location:,Is this route predominantly residential or commercial/industrial/mixed use?,Select the statement that best describes the amount and distribution of litter in the street.,ObjectID,Does litter obstruct the street?,Select the statement that best describes the amount and distribution of litter on the sidewalk.,How many large abandoned items are present?,What types of items are present? (select all that apply),Other dumped items:,Does illegal dumping obstruct the street?,How many instances of graffiti are present on private property or on the sidewalk or non-painted curb immediately adjacent to private property?,How many instances of graffiti are present on SF gov property?,How many instances of graffiti are present on other property?,Select the statement that best describes the amount and distribution of broken glass on the street and sidewalk:,How many instances of broken glass are present along the sidewalk and street?,How many instances of feces are present?,How many abandoned syringes are present?,How many used or opened condoms are present?,How many dead animals are present?,Does the route have one or more trash receptacles?,Are any trash receptacles overflowing?,Is sidewalk clearance less than 4 feet wide or 8 feet high at any point?,"If yes, identify the cause (select all that apply)",Other sidewalk obstructions:,Does the sidewalk have any defects that have not been marked for repair?,Does the sidewalk have any marked defects that have not been repaired?,How severe are the pavement defects?,Do you detect any strong unpleasant or offensive odors along the street or sidewalk?,"If yes, is the odor from a sewer or catch basin?",Does the route have one or more transit shelters?,Which of the following issues are present in or on any of the transit shelters along the route?,CreationDate,Analysis Neighborhoods,Evaluation Period,"Does any graffiti include offensive language  (e.g., racial slurs or profanity)?",Does any graffiti appear to be stenciled?,"Are there closed, unlabeled trash bags grouped together? (July 2023-June 2024 only)",Is the pile of item(s) more than 8ft in diameter? (July 2023-June 2024 only)
4918,EUGENIA AVE BETWEEN GATES ST AND FOLSOM ST,2,3,3001,0,2,0,,,,0,1,2,1,,2,0,0,0,0,0,0,,,1,0,3,0,,0,,03/12/2024 06:53:28 PM,3 - Bernal Heights,July 2023 - June 2024,0,0,,
4700,23rd St BETWEEN Noe St AND Castro St,2,2,3002,0,2,0,,,,2,0,0,2,1,1,0,0,0,0,0,0,,,1,1,3,0,,0,,12/01/2022 07:50:59 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
6932,MILL ST BETWEEN ANKENY ST AND HARKNESS AVE,2,2,3002,0,2,0,,,,0,0,1,1,,0,0,0,0,0,0,1,12,,1,1,3,0,,0,,03/12/2024 07:58:00 PM,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,,
10354,Noe St BETWEEN Elizabeth St AND 24th St,2,2,3003,0,2,0,,,,0,19,0,2,1,0,0,0,0,0,0,0,,,0,1,1,0,,0,,12/01/2022 08:06:39 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
2282,BRUSSELS ST BETWEEN WARD ST AND HARKNESS AVE,2,4,3003,0,4,0,,,,0,4,1,1,,1,0,0,0,0,0,1,12,,1,1,2,0,,0,,03/12/2024 08:12:28 PM,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,,
15747,Vicksburg St BETWEEN Elizabeth St AND 24th St,2,2,3004,0,2,0,,,,0,2,1,2,1,0,0,0,0,1,0,0,,,0,0,,0,,0,,12/01/2022 08:16:30 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
8663,Elizabeth St BETWEEN Church St AND Vicksburg St,2,2,3005,0,2,0,,,,0,2,1,2,1,0,0,0,0,0,0,1,130,no parking sign,1,0,1,0,,0,,12/01/2022 08:22:38 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
224,SAN BRUNO AVE BETWEEN BEEMAN LN AND SOMERSET ST,2,2,3005,0,3,0,,,,0,5,3,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/12/2024 08:37:14 PM,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,,
5779,Church St BETWEEN 23rd St AND Elizabeth St,2,2,3006,0,2,1,5,,0,0,12,1,2,1,0,0,0,0,0,0,0,,,0,1,1,0,,0,,12/01/2022 08:32:09 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
14391,RUTLAND ST BETWEEN TEDDY AVE AND ARLETA AVE,2,4,3006,0,2,0,,,,0,1,6,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/12/2024 08:55:07 PM,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,,
2640,23rd St BETWEEN Chattanooga St AND Church St,2,2,3007,0,2,0,,,,1,19,1,2,1,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/01/2022 08:43:47 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
3766,Chattanooga St BETWEEN 22nd St AND 23rd St,2,2,3008,0,2,0,,,,4,1,4,2,1,0,0,0,0,1,0,0,,,0,0,,0,,0,,12/01/2022 08:57:21 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2022 - December 2022,0,0,,
12128,18TH ST BETWEEN KANSAS ST AND VERMONT ST,2,2,3012,0,2,0,,,,0,10,4,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/13/2024 03:11:43 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
10694,KANSAS ST BETWEEN 20TH ST AND KANSAS ST,2,2,3013,0,2,0,,,,0,1,1,1,,0,0,0,0,0,0,1,123,,1,1,2,0,,0,,03/13/2024 03:26:41 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
13520,CONNECTICUT ST BETWEEN 18TH ST AND 19TH ST,2,2,3015,0,2,0,,,,0,9,1,1,,1,0,0,0,1,0,0,,,1,1,3,0,,1,5,03/13/2024 04:01:02 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
7838,MISSOURI ST BETWEEN 18TH ST AND 19TH ST,2,2,3016,0,3,0,,,,0,8,0,1,,0,0,0,0,0,0,1,2,,1,1,3,0,,0,,03/13/2024 04:15:03 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
6449,MISSOURI ST BETWEEN MARIPOSA ST AND 18TH ST,2,2,3017,0,2,0,,,,0,7,2,1,,1,0,0,0,0,0,0,,,1,1,3,0,,0,,03/13/2024 04:24:58 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
14628,Quint St BETWEEN Thornton Ave AND Bay Shore Blvd,2,3,3018,0,3,5,34,,0,12,23,14,5,4,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/02/2022 07:05:28 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
4465,18TH ST BETWEEN CONNECTICUT ST AND ARKANSAS ST,2,2,3018,0,3,0,,,,0,6,3,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,03/13/2024 04:32:20 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
10482,Mendell St BETWEEN Williams Ave AND Yosemite Ave,2,3,3019,0,3,0,,,,1,1,0,5,5,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/02/2022 07:17:22 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
12133,18TH ST BETWEEN PENNSYLVANIA AVE AND MISSISSIPPI ST,2,2,3019,0,2,0,,,,0,5,2,1,,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/13/2024 04:41:00 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
16356,Thornton Ave BETWEEN Flora St AND Topeka Ave,2,2,3020,0,3,0,,,,0,1,0,4,1,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/02/2022 07:24:37 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
175,19TH ST BETWEEN PENNSYLVANIA AVE AND MISSISSIPPI ST,2,2,3020,0,3,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,03/13/2024 04:48:55 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
7390,MARIPOSA ST BETWEEN TENNESSEE ST AND MINNESOTA ST,1,4,3021,0,2,0,,,,0,3,0,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,03/13/2024 05:07:35 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
4387,Bridgeview Dr BETWEEN Newhall St AND Topeka Ave,2,3,3022,0,4,0,,,,0,21,0,5,4,2,0,0,0,0,0,1,1312,rocks and dirt,1,0,3,0,,0,,12/02/2022 08:00:05 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
4609,20TH ST BETWEEN TENNESSEE ST AND MINNESOTA ST,1,2,3022,0,3,0,,,,0,8,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/13/2024 05:28:29 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
8763,Oakdale Ave BETWEEN Phelps St AND Dunshee St,2,3,3023,0,4,1,2,,0,5,79,0,5,12,0,0,0,0,1,0,0,,,1,0,1,0,,0,,12/02/2022 08:11:46 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
6487,03RD ST BETWEEN 24TH ST AND 25TH ST,1,2,3023,0,3,0,,,,77,48,4,5,6,1,0,0,0,1,0,0,,,1,1,3,0,,0,,03/13/2024 05:53:20 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
13859,Silver Ave BETWEEN Quesada Ave AND Quint St,2,3,3024,0,4,0,,,,0,11,0,5,6,2,0,0,0,0,0,1,13,,1,0,2,0,,0,,12/02/2022 08:20:30 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
13,M3 - JENNINGS ST BETWEEN PALOU AVE AND QUESADA AVE,2,3,3024,0,5,0,,,,0,1,0,4,3,0,0,0,0,0,0,1,12,,1,1,3,0,,0,,03/13/2024 06:31:25 PM,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,,
7399,Oakdale Ave BETWEEN Selby St AND Toland St,1,4,3025,0,4,8,73511,,0,5,4,1,5,25,0,0,0,0,0,0,0,,,1,1,3,0,,0,,12/02/2022 08:36:31 PM,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,
7771,DOUGLASS ST BETWEEN ALVARADO ST AND 23RD ST,2,2,3026,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/13/2024 09:01:57 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
4290,ALVARADO ST BETWEEN HOFFMAN AVE AND GRAND VIEW AVE,2,2,3027,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/13/2024 09:12:43 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
2589,DOUGLASS ST BETWEEN 21ST ST AND 22ND ST,2,2,3028,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/13/2024 09:24:25 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
2895,KISSLING ST BETWEEN 11TH ST AND 12TH ST,1,2,3033,0,5,0,,,,10,17,19,5,6,1,0,0,0,0,0,0,,,1,0,1,0,,0,,03/14/2024 06:26:22 PM,20 - Mission,July 2023 - June 2024,0,0,,
10088,ROSE ST BETWEEN MARKET ST AND GOUGH ST,1,2,3035,0,2,0,,,,4,1,1,1,,1,0,0,0,0,0,0,,,0,0,,0,,0,,03/14/2024 07:08:02 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
9124,HICKORY ST BETWEEN OCTAVIA ST AND HICKORY ST,1,2,3038,0,2,0,,,,11,17,4,4,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/14/2024 07:40:00 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
878,OCTAVIA ST BETWEEN OAK ST AND FELL ST,1,2,3039,0,2,0,,,,0,11,1,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/14/2024 07:54:50 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
16985,OCTAVIA ST BETWEEN OAK ST AND FELL ST,1,2,3040,0,2,0,,,,4,4,4,1,,1,0,0,0,0,0,0,,,0,0,,0,,0,,03/14/2024 08:00:35 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
7719,LILY ST BETWEEN OCTAVIA ST AND LAGUNA ST,2,2,3041,0,3,0,,,,10,1,8,1,,1,0,0,0,0,0,0,,,1,0,2,0,,0,,03/14/2024 08:09:36 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
12240,BRONTE ST BETWEEN CORTLAND AVE AND MOJAVE ST,2,2,3046,0,2,0,,,,0,5,1,1,,0,0,0,0,0,0,0,,,1,1,2,0,,0,,03/14/2024 10:50:30 PM,3 - Bernal Heights,July 2023 - June 2024,0,0,,
10677,Hayes St BETWEEN Shrader St AND Stanyan St,2,2,3047,0,2,2,511,,0,10,8,0,2,1,0,0,0,0,1,0,0,,,0,0,,0,,1,1,12/06/2022 06:38:24 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
2521,GENEVA AVE BETWEEN CARTER ST AND CIELITO DR,2,4,3047,0,3,0,,,,0,19,1,5,5,0,0,0,0,0,0,1,12,,1,0,2,0,,0,,03/14/2024 11:54:07 PM,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,,
12101,19TH AVE BETWEEN CABRILLO ST AND FULTON ST,2,2,3048,0,2,0,,,,0,4,4,1,,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/15/2024 01:38:31 AM,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,
10136,Oak St BETWEEN Cole St AND Shrader St,2,3,3049,0,3,0,,,,24,20,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,12/06/2022 06:52:21 PM,"18 - Hayes Valley, Haight Ashbury",January 2022 - December 2022,0,0,,
6209,CABRILLO ST BETWEEN 15TH AVE AND 16TH AVE,2,2,3049,0,2,0,,,,0,6,2,2,1,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/15/2024 01:48:57 AM,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,
10274,Oak St BETWEEN Clayton St AND Cole St,2,2,3050,0,3,1,5,,0,19,10,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,12/06/2022 07:01:52 PM,"18 - Hayes Valley, Haight Ashbury",January 2022 - December 2022,0,0,,
16521,04TH ST BETWEEN MISSION ROCK ST AND 04TH ST,1,2,3051,0,3,0,,,,0,0,6,1,,1,0,0,0,1,1,0,,,1,1,2,0,,0,,03/19/2024 02:59:25 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
7948,Fell St BETWEEN Clayton St AND Cole St,2,2,3052,0,2,0,,,,6,5,0,2,1,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/06/2022 07:13:23 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
7541,03RD ST BETWEEN TERRY A FRANCOIS BLVD AND CHANNEL,1,3,3052,0,3,0,,,,0,9,2,1,,1,0,0,0,1,0,0,,,0,0,,0,,0,,03/19/2024 03:17:02 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
7989,Fell St BETWEEN Ashbury St AND Clayton St,2,2,3053,0,2,2,65,,0,3,2,3,2,1,0,0,0,0,0,0,0,,,1,0,1,0,,0,,12/06/2022 07:20:18 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
13225,MISSION BAY BLVD SOUTH BETWEEN 04TH ST AND MERRIMAC ST,1,4,3053,0,5,0,,,,5,21,0,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/19/2024 03:32:08 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
16512,OWENS ST BETWEEN MISSION BAY BLVD AND UCSF LN,1,2,3054,0,3,0,,,,0,11,0,1,,0,0,0,0,1,0,0,,,1,1,3,0,,0,,03/19/2024 03:44:46 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
14247,OWENS ST BETWEEN UCSF LN AND GENE FRIEND WAY,1,2,3055,0,2,0,,,,0,12,0,1,,0,0,0,0,1,0,0,,,1,0,3,0,,0,,03/19/2024 03:54:13 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
5912,Central Ave BETWEEN Fell St AND Hayes St,2,2,3056,0,3,1,10,,0,5,2,1,2,1,1,0,0,0,0,0,0,,,1,0,2,0,,0,,12/06/2022 07:47:08 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
1134,07TH ST BETWEEN IRWIN ST AND HUBBELL ST,1,3,3057,0,2,0,,,,0,14,3,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/19/2024 04:17:14 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
3279,CONNECTICUT ST BETWEEN 16TH ST AND 17TH ST,1,3,3058,0,3,0,,,,13,23,3,5,4,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/19/2024 04:30:05 PM,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,
5916,CENTRAL AVE BETWEEN BUENA VISTA AVE WEST AND WALLER ST,2,3,3061,0,3,0,,,,0,2,0,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,03/19/2024 07:14:41 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
5915,CENTRAL AVE BETWEEN WALLER ST AND HAIGHT ST,2,2,3062,0,4,0,,,,0,4,1,1,,1,0,0,0,0,0,0,,,1,0,2,0,,0,,03/19/2024 07:23:34 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
11028,LYON ST BETWEEN HAIGHT ST AND PAGE ST,2,3,3063,0,3,0,,,,0,4,2,1,,0,0,0,0,1,0,0,,,1,0,2,0,,0,,03/19/2024 07:34:37 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
15671,WALLER ST BETWEEN ALPINE TER AND BRODERICK ST,2,2,3070,0,2,0,,,,1,1,0,1,,1,0,0,0,0,0,0,,,1,0,2,0,,0,,03/19/2024 09:12:31 PM,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,
4502,18TH ST BETWEEN EUREKA ST AND DOUGLASS ST,2,2,3074,0,3,0,,,,1,7,2,1,,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/20/2024 04:00:34 PM,3 - Castro/Upper Market,July 2023 - June 2024,0,0,,
1708,COLE ST BETWEEN HAYES ST AND FELL ST,2,2,3076,0,3,0,,,,0,3,7,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/20/2024 05:39:33 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,
4437,17th Ave BETWEEN Cabrillo St AND Fulton St,2,3,3078,0,2,3,11610,,0,30,6,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/07/2022 05:54:36 PM,"1 - Outer Richmond, Seacliff",January 2022 - December 2022,0,0,,
1766,M3 - 35TH AVE BETWEEN KIRKHAM ST AND LAWTON ST,2,2,3078,0,3,0,,,,0,2,0,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/20/2024 07:15:57 PM,12 - Sunset/Parkside,July 2023 - June 2024,0,0,,
6210,Cabrillo St BETWEEN 14th Ave AND 15th Ave,2,2,3079,0,2,1,10,,0,0,2,1,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/07/2022 06:01:25 PM,"1 - Outer Richmond, Seacliff",January 2022 - December 2022,0,0,,
791,14th Ave BETWEEN Balboa St AND Cabrillo St,2,3,3080,0,2,2,4,,0,0,2,0,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,12/07/2022 06:09:45 PM,"1 - Outer Richmond, Seacliff",January 2022 - December 2022,0,0,,
923,12th Ave BETWEEN Balboa St AND Cabrillo St,2,2,3081,0,2,0,,,,0,27,4,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,12/07/2022 06:20:16 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
3570,Balboa St BETWEEN 11th Ave AND 12th Ave,2,2,3082,0,2,0,,,,0,8,0,1,,0,0,0,0,0,0,0,,,1,1,2,0,,0,,12/07/2022 06:27:55 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
5929,CAYUGA AVE BETWEEN ONEIDA AVE AND SUNBEAM LN,2,4,3082,0,3,0,,,,0,2,1,4,2,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 03:37:10 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
1049,09th Ave BETWEEN Balboa St AND Cabrillo St,2,3,3083,0,3,3,39,,0,2,26,0,3,2,0,0,0,0,0,0,1,13,,1,0,1,0,,0,,12/07/2022 06:38:15 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
9704,ROSELLA CT BETWEEN START: 1-99 BLOCK AND ONONDAGA AVE,2,2,3083,0,2,0,,,,0,2,5,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 03:44:55 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
1106,08th Ave BETWEEN Cabrillo St AND Fulton St,2,3,3084,0,3,0,,,,0,54,3,1,,0,0,0,0,1,0,0,,,1,0,2,0,,1,59,12/07/2022 06:49:06 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
9975,OCEAN AVE BETWEEN WATSON PL AND ALEMANY BLVD,1,3,3085,0,4,0,,,,0,13,3,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 04:12:43 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
14397,RUTH ST BETWEEN MISSION ST AND WATSON PL,2,3,3086,0,3,0,,,,26,10,4,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 04:20:54 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
14102,SANTA YNEZ AVE BETWEEN CAPISTRANO AVE AND OTSEGO AVE,2,3,3088,0,2,0,,,,0,3,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/21/2024 04:47:09 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
15618,Washington St BETWEEN Laurel St AND Locust St,2,2,3089,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,12/07/2022 07:30:45 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
14176,SAN JOSE AVE BETWEEN PAULDING ST AND SAN JUAN AVE,2,2,3089,0,2,0,,,,1,19,15,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 05:00:21 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
13037,Locust St BETWEEN Pacific Ave AND Jackson St,2,2,3090,0,2,0,,,,0,10,3,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,12/07/2022 07:35:58 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
10430,SANTA YSABEL AVE BETWEEN DELANO AVE AND UNNAMED #041,2,2,3090,0,2,0,,,,0,0,3,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/21/2024 05:08:39 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
946,COLONIAL WAY BETWEEN SAN JOSE AVE AND END: 1-99 BLOCK,1,2,3091,0,2,0,,,,1,11,5,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/21/2024 05:18:03 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
9228,Jackson St BETWEEN Laurel St AND Locust St,2,2,3092,0,2,0,,,,0,29,0,1,,0,0,0,0,0,0,1,212,,1,0,2,0,,0,,12/07/2022 07:41:43 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
15663,Walnut St BETWEEN Pacific Ave AND Jackson St,2,2,3093,0,2,0,,,,0,5,0,1,,0,0,0,0,0,0,1,132,,1,0,2,0,,0,,12/07/2022 07:48:31 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2022 - December 2022,0,0,,
2594,CAYUGA AVE BETWEEN GORHAM ST AND TINGLEY ST,2,3,3093,0,2,0,,,,0,4,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/21/2024 05:38:23 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
5203,ALEMANY BLVD BETWEEN SILVER AVE AND TINGLEY ST,2,3,3094,0,2,0,,,,0,7,0,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 05:45:47 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
8769,LYELL ST BETWEEN CAYUGA AVE AND ALEMANY BLVD,2,3,3095,0,3,0,,,,0,6,3,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 05:54:37 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
9668,MIRANDO WAY BETWEEN ROUSSEAU ST AND ROTTECK ST,2,2,3096,0,1,0,,,,0,2,0,1,,0,0,0,1,0,0,1,3,,0,0,,0,,0,,03/21/2024 06:10:13 PM,4 - Outer Mission,July 2023 - June 2024,0,0,,
11552,Lake St BETWEEN 22nd Ave AND 23rd Ave,2,3,3099,0,2,0,,,,0,2,0,1,,0,0,0,0,0,0,1,13,,1,0,1,0,,0,,12/07/2022 08:40:07 PM,"1 - Outer Richmond, Seacliff",January 2022 - December 2022,0,0,,
707,ORTEGA ST BETWEEN 44TH AVE AND 45TH AVE,2,2,3100,0,2,0,,,,0,4,6,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,03/21/2024 09:15:59 PM,12 - Sunset/Parkside,July 2023 - June 2024,0,0,,
8775,GREAT HWY BETWEEN PACHECO ST AND QUINTARA ST,2,2,3101,0,2,0,,,,0,0,2,1,,0,0,0,0,0,0,1,3,,1,0,2,0,,0,,03/21/2024 09:29:51 PM,12 - Sunset/Parkside,July 2023 - June 2024,0,0,,
1297,47TH AVE BETWEEN RIVERA ST AND SANTIAGO ST,2,2,3102,0,2,0,,,,0,3,7,1,,0,0,0,0,0,0,0,,,1,0,3,0,,0,,03/21/2024 09:43:33 PM,12 - Sunset/Parkside,July 2023 - June 2024,0,0,,
1129,DIAMOND HEIGHTS BLVD BETWEEN DIAMOND ST AND BERKELEY WAY,2,2,3103,0,2,0,,,,0,2,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/26/2024 03:25:21 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
1159,DIAMOND HEIGHTS BLVD BETWEEN DUNCAN ST AND GOLD MINE DR,2,3,3104,0,4,0,,,,3,17,3,1,,0,0,0,0,1,0,0,,,1,0,3,0,,1,5,03/26/2024 03:50:26 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
4269,AMBER DR BETWEEN QUARTZ WAY AND CORALINO LN,2,2,3105,0,2,0,,,,0,2,0,1,,0,0,0,0,0,0,0,,,1,1,3,0,,0,,03/26/2024 04:29:32 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
14434,ROMAIN ST BETWEEN START: 200-299 BLOCK AND CORBETT AVE,2,2,3107,0,2,0,,,,0,1,1,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/26/2024 05:26:36 PM,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,,
